City|State|Zipcode|Latitude|Longitude
Holiday|FL|33549|28.0871|-82.4374
Holiday|FL|33556|28.0925|-82.5816
Holiday|FL|33558|28.1349|-82.5430
Holiday|FL|33559|28.0877|-82.4262
Holiday|FL|33576|28.3363|-82.2785
Holiday|FL|33592|28.0480|-82.3341
Holiday|FL|34436|28.7525|-82.2930
Holiday|FL|34446|28.7442|-82.5368
Holiday|FL|34448|28.8135|-82.5568
Holiday|FL|34452|28.8184|-82.3249
Holiday|FL|34601|28.5608|-82.3939
Holiday|FL|34602|28.5250|-82.2932
Holiday|FL|34604|28.4419|-82.4610
Holiday|FL|34606|28.4459|-82.6068
Holiday|FL|34607|28.5082|-82.5947
Holiday|FL|34608|28.5060|-82.5357
Holiday|FL|34609|28.4701|-82.4977
Holiday|FL|34610|28.4251|-82.5322
Holiday|FL|34613|28.5558|-82.4916
Holiday|FL|34614|28.5953|-82.5177
Holiday|FL|34637|28.2605|-82.4642
Holiday|FL|34638|28.2043|-82.5224
Holiday|FL|34639|28.2206|-82.4361
Holiday|FL|34652|28.2337|-82.7277
Holiday|FL|34653|28.2532|-82.7085
Holiday|FL|34654|28.3022|-82.6085
Holiday|FL|34655|28.2089|-82.6922
Holiday|FL|34667|28.3399|-82.6750
Holiday|FL|34668|28.2879|-82.7033
Holiday|FL|34669|28.3497|-82.6106
Holiday|FL|34691|28.1945|-82.7460
Hollister|CA|95045|36.8413|-121.5347
Hollister|CA|95023|36.9944|-121.3787
Hollywood|FL|33317|26.1266|-80.2399
Hollywood|FL|33314|26.0675|-80.2351
Hollywood|FL|33315|26.1074|-80.1502
Hollywood|FL|33324|26.1229|-80.2742
Hollywood|FL|33325|26.1143|-80.3269
Hollywood|FL|33326|26.1244|-80.3828
Hollywood|FL|33327|26.1232|-80.4131
Hollywood|FL|33328|26.0565|-80.2561
Hollywood|FL|33330|26.0521|-80.3061
Hollywood|FL|33331|26.0491|-80.3707
Hollywood|FL|33332|26.0837|-80.4130
Hollywood|FL|33004|26.0506|-80.1435
Hollywood|FL|33009|25.9825|-80.1243
Hollywood|FL|33312|26.1143|-80.1624
Hollywood|FL|33019|25.9995|-80.1204
Hollywood|FL|33020|26.0102|-80.1481
Hollywood|FL|33021|26.0326|-80.1839
Hollywood|FL|33023|25.9795|-80.1942
Hollywood|FL|33024|26.0380|-80.2405
Hollywood|FL|33025|25.9877|-80.2554
Hollywood|FL|33026|26.0150|-80.2879
Hollywood|FL|33027|26.0002|-80.3236
Hollywood|FL|33028|26.0219|-80.3655
Hollywood|FL|33029|26.0159|-80.4004
Honolulu|HI|96813|21.3051|-157.8583
Honolulu|HI|96814|21.2970|-157.8444
Honolulu|HI|96815|21.2840|-157.8323
Honolulu|HI|96816|21.2865|-157.7978
Honolulu|HI|96817|21.3208|-157.8614
Honolulu|HI|96818|21.3432|-157.9066
Honolulu|HI|96822|21.3056|-157.8387
Honolulu|HI|96826|21.2918|-157.8282
Honolulu|HI|96853|21.3359|-157.9574
Honolulu|HI|96858|21.3379|-157.8877
Houghton Lake|MI|48647|44.6516|-84.1312
Houghton Lake|MI|48745|44.5115|-83.4373
Houghton Lake|MI|48728|44.7765|-83.8964
Houghton Lake|MI|48742|44.7782|-83.4247
Houghton Lake|MI|48743|44.4333|-83.8746
Houghton Lake|MI|48748|44.3163|-83.6819
Houghton Lake|MI|48750|44.4151|-83.3313
Houghton Lake|MI|48756|44.1822|-84.0414
Houghton Lake|MI|48705|44.7019|-83.6984
Houghton Lake|MI|48721|44.8173|-83.3036
Houghton Lake|MI|48730|44.2850|-83.4883
Houghton Lake|MI|48737|44.5667|-83.7069
Houghton Lake|MI|48738|44.5049|-83.3280
Houghton Lake|MI|48739|44.4017|-83.8930
Houghton Lake|MI|48740|44.6590|-83.2947
Houghton Lake|MI|48651|44.2954|-84.6550
Houghton Lake|MI|48653|44.5289|-84.6007
Houghton Lake|MI|48654|44.4223|-84.1180
Houghton Lake|MI|48656|44.3636|-84.4151
Houghton Lake|MI|48661|44.2764|-84.2388
Houghton Lake|MI|48619|44.8049|-84.0524
Houghton Lake|MI|48621|44.7214|-84.0515
Houghton Lake|MI|48629|44.3022|-84.7591
Houghton Lake|MI|48635|44.4010|-83.9778
Houghton Lake|MI|48636|44.6144|-84.2696
Houghton Lake|MI|48770|44.2327|-83.8021
Houghton Lake|MI|48761|44.5716|-83.8467
Houghton Lake|MI|48762|44.8589|-83.4297
Houghton Lake|MI|48763|44.2709|-83.5201
Houghton Lake|MI|49618|44.2898|-85.6032
Houghton Lake|MI|49601|44.2498|-85.3969
Houghton Lake|MI|49753|45.0713|-83.7162
Houghton Lake|MI|49743|45.2913|-83.9697
Houghton Lake|MI|49744|45.0648|-83.6570
Houghton Lake|MI|49746|45.2056|-83.8812
Houghton Lake|MI|49747|44.8627|-83.5929
Houghton Lake|MI|49749|45.4084|-84.6148
Houghton Lake|MI|49751|44.9374|-84.4049
Houghton Lake|MI|49738|44.6640|-84.7110
Houghton Lake|MI|49730|44.9520|-84.8931
Houghton Lake|MI|49733|44.8661|-84.6214
Houghton Lake|MI|49735|45.0294|-84.6786
Houghton Lake|MI|49705|45.4031|-84.4887
Houghton Lake|MI|49707|45.0654|-83.4360
Houghton Lake|MI|49709|45.0061|-84.1460
Houghton Lake|MI|49632|44.2438|-85.0879
Houghton Lake|MI|49633|44.5067|-85.3246
Houghton Lake|MI|49638|44.3067|-85.6966
Houghton Lake|MI|49646|44.7354|-85.1832
Houghton Lake|MI|49651|44.3390|-85.2160
Houghton Lake|MI|49657|44.1937|-85.2106
Houghton Lake|MI|49659|44.8398|-85.0973
Houghton Lake|MI|49663|44.4096|-85.3990
Houghton Lake|MI|49667|44.3256|-84.9442
Houghton Lake|MI|49668|44.4039|-85.7151
Houghton Lake|MI|49680|44.6375|-85.2848
Houghton Lake|MI|49792|45.2864|-84.3373
Houghton Lake|MI|49795|45.2094|-84.6570
Houghton Lake|MI|49799|45.2721|-84.6082
Houghton Lake|MI|49776|45.2651|-83.6993
Houghton Lake|MI|49777|45.3111|-83.4774
Houghton Lake|MI|49779|45.4182|-83.8145
Houghton Lake|MI|49765|45.3554|-84.2989
Houghton Lake|MI|49766|44.9040|-83.4429
Houghton Lake|MI|49759|45.3340|-84.0599
Houghton Lake|MI|49721|45.6452|-84.4768
Houghton Lake|MI|49756|44.8708|-84.3740
Houston-Galveston-Brazoria|TX|77650|29.3885|-94.7525
Houston-Galveston-Brazoria|TX|77873|30.5368|-95.8422
Houston-Galveston-Brazoria|TX|77002|29.7571|-95.3644
Houston-Galveston-Brazoria|TX|77003|29.7519|-95.3371
Houston-Galveston-Brazoria|TX|77004|29.7250|-95.3812
Houston-Galveston-Brazoria|TX|77005|29.7194|-95.4214
Houston-Galveston-Brazoria|TX|77006|29.7415|-95.3898
Houston-Galveston-Brazoria|TX|77007|29.7692|-95.4151
Houston-Galveston-Brazoria|TX|77008|29.8051|-95.4226
Houston-Galveston-Brazoria|TX|77009|29.7809|-95.3592
Houston-Galveston-Brazoria|TX|77010|29.7551|-95.3635
Houston-Galveston-Brazoria|TX|77011|29.7423|-95.3016
Houston-Galveston-Brazoria|TX|77012|29.7103|-95.2801
Houston-Galveston-Brazoria|TX|77013|29.7784|-95.2256
Houston-Galveston-Brazoria|TX|77014|29.9859|-95.4857
Houston-Galveston-Brazoria|TX|77015|29.7806|-95.1720
Houston-Galveston-Brazoria|TX|77016|29.8407|-95.3155
Houston-Galveston-Brazoria|TX|77017|29.6866|-95.2482
Houston-Galveston-Brazoria|TX|77018|29.8346|-95.4101
Houston-Galveston-Brazoria|TX|77019|29.7576|-95.3933
Houston-Galveston-Brazoria|TX|77020|29.7724|-95.3328
Houston-Galveston-Brazoria|TX|77021|29.6918|-95.3533
Houston-Galveston-Brazoria|TX|77022|29.8214|-95.3872
Houston-Galveston-Brazoria|TX|77023|29.7360|-95.3316
Houston-Galveston-Brazoria|TX|77024|29.7787|-95.5401
Houston-Galveston-Brazoria|TX|77025|29.6979|-95.4237
Houston-Galveston-Brazoria|TX|77026|29.7876|-95.3360
Houston-Galveston-Brazoria|TX|77027|29.7478|-95.4518
Houston-Galveston-Brazoria|TX|77028|29.8229|-95.2810
Houston-Galveston-Brazoria|TX|77029|29.7590|-95.2811
Houston-Galveston-Brazoria|TX|77030|29.7087|-95.3989
Houston-Galveston-Brazoria|TX|77031|29.6649|-95.5340
Houston-Galveston-Brazoria|TX|77032|29.9355|-95.3099
Houston-Galveston-Brazoria|TX|77033|29.6596|-95.3483
Houston-Galveston-Brazoria|TX|77034|29.6409|-95.2389
Houston-Galveston-Brazoria|TX|77035|29.6498|-95.5031
Houston-Galveston-Brazoria|TX|77036|29.7148|-95.5129
Houston-Galveston-Brazoria|TX|77037|29.8782|-95.3962
Houston-Galveston-Brazoria|TX|77038|29.9194|-95.4478
Houston-Galveston-Brazoria|TX|77039|29.9020|-95.3100
Houston-Galveston-Brazoria|TX|77040|29.8493|-95.5073
Houston-Galveston-Brazoria|TX|77041|29.8402|-95.5494
Houston-Galveston-Brazoria|TX|77042|29.7293|-95.5499
Houston-Galveston-Brazoria|TX|77043|29.7935|-95.5522
Houston-Galveston-Brazoria|TX|77044|29.8954|-95.2179
Houston-Galveston-Brazoria|TX|77045|29.6365|-95.4428
Houston-Galveston-Brazoria|TX|77046|29.7322|-95.4344
Houston-Galveston-Brazoria|TX|77047|29.6144|-95.3872
Houston-Galveston-Brazoria|TX|77048|29.6336|-95.3455
Houston-Galveston-Brazoria|TX|77049|29.8103|-95.1923
Houston-Galveston-Brazoria|TX|77050|29.8992|-95.2938
Houston-Galveston-Brazoria|TX|77051|29.6650|-95.3621
Houston-Galveston-Brazoria|TX|77053|29.5934|-95.4728
Houston-Galveston-Brazoria|TX|77054|29.6758|-95.4191
Houston-Galveston-Brazoria|TX|77055|29.8021|-95.4839
Houston-Galveston-Brazoria|TX|77056|29.7454|-95.4669
Houston-Galveston-Brazoria|TX|77057|29.7402|-95.4849
Houston-Galveston-Brazoria|TX|77058|29.5439|-95.0979
Houston-Galveston-Brazoria|TX|77059|29.6053|-95.1154
Houston-Galveston-Brazoria|TX|77060|29.9427|-95.3981
Houston-Galveston-Brazoria|TX|77061|29.6712|-95.2812
Houston-Galveston-Brazoria|TX|77062|29.5605|-95.1270
Houston-Galveston-Brazoria|TX|77063|29.7382|-95.5326
Houston-Galveston-Brazoria|TX|77064|29.9256|-95.5718
Houston-Galveston-Brazoria|TX|77065|29.9078|-95.5910
Houston-Galveston-Brazoria|TX|77066|29.9554|-95.4887
Houston-Galveston-Brazoria|TX|77067|29.9466|-95.4565
Houston-Galveston-Brazoria|TX|77068|30.0021|-95.4882
Houston-Galveston-Brazoria|TX|77069|29.9873|-95.5128
Houston-Galveston-Brazoria|TX|77070|29.9650|-95.5501
Houston-Galveston-Brazoria|TX|77071|29.6609|-95.5181
Houston-Galveston-Brazoria|TX|77072|29.7017|-95.5862
Houston-Galveston-Brazoria|TX|77073|30.0075|-95.4165
Houston-Galveston-Brazoria|TX|77074|29.7073|-95.4999
Houston-Galveston-Brazoria|TX|77075|29.6379|-95.2497
Houston-Galveston-Brazoria|TX|77076|29.8619|-95.3950
Houston-Galveston-Brazoria|TX|77077|29.7535|-95.6247
Houston-Galveston-Brazoria|TX|77078|29.8552|-95.2731
Houston-Galveston-Brazoria|TX|77079|29.7780|-95.6133
Houston-Galveston-Brazoria|TX|77080|29.8267|-95.5117
Houston-Galveston-Brazoria|TX|77081|29.7129|-95.4872
Houston-Galveston-Brazoria|TX|77082|29.7076|-95.6878
Houston-Galveston-Brazoria|TX|77083|29.6872|-95.6630
Houston-Galveston-Brazoria|TX|77084|29.8620|-95.6442
Houston-Galveston-Brazoria|TX|77085|29.6070|-95.4870
Houston-Galveston-Brazoria|TX|77086|29.9252|-95.4971
Houston-Galveston-Brazoria|TX|77087|29.6952|-95.3005
Houston-Galveston-Brazoria|TX|77088|29.8898|-95.4778
Houston-Galveston-Brazoria|TX|77089|29.6073|-95.2213
Houston-Galveston-Brazoria|TX|77090|30.0219|-95.4425
Houston-Galveston-Brazoria|TX|77091|29.8504|-95.4731
Houston-Galveston-Brazoria|TX|77092|29.8143|-95.4598
Houston-Galveston-Brazoria|TX|77093|29.8344|-95.3379
Houston-Galveston-Brazoria|TX|77094|29.7692|-95.7097
Houston-Galveston-Brazoria|TX|77095|29.9047|-95.6308
Houston-Galveston-Brazoria|TX|77096|29.6688|-95.5042
Houston-Galveston-Brazoria|TX|77098|29.7363|-95.4128
Houston-Galveston-Brazoria|TX|77099|29.6685|-95.5862
Houston-Galveston-Brazoria|TX|77301|30.3166|-95.4562
Houston-Galveston-Brazoria|TX|77302|30.2551|-95.4438
Houston-Galveston-Brazoria|TX|77303|30.4202|-95.4089
Houston-Galveston-Brazoria|TX|77304|30.2864|-95.4666
Houston-Galveston-Brazoria|TX|77306|30.3121|-95.3676
Houston-Galveston-Brazoria|TX|77316|30.3534|-95.6047
Houston-Galveston-Brazoria|TX|77318|30.4284|-95.5779
Houston-Galveston-Brazoria|TX|77327|30.2622|-95.1384
Houston-Galveston-Brazoria|TX|77328|30.3518|-95.1882
Houston-Galveston-Brazoria|TX|77336|30.0716|-95.1026
Houston-Galveston-Brazoria|TX|77338|30.0018|-95.2629
Houston-Galveston-Brazoria|TX|77339|30.0572|-95.2452
Houston-Galveston-Brazoria|TX|77345|30.0610|-95.1768
Houston-Galveston-Brazoria|TX|77346|29.9931|-95.1893
Houston-Galveston-Brazoria|TX|77354|30.2256|-95.5561
Houston-Galveston-Brazoria|TX|77355|30.1905|-95.8125
Houston-Galveston-Brazoria|TX|77356|30.3704|-95.8148
Houston-Galveston-Brazoria|TX|77357|30.1580|-95.1584
Houston-Galveston-Brazoria|TX|77362|30.1628|-95.6798
Houston-Galveston-Brazoria|TX|77365|30.1003|-95.2466
Houston-Galveston-Brazoria|TX|77372|30.2117|-95.1418
Houston-Galveston-Brazoria|TX|77373|30.0546|-95.3924
Houston-Galveston-Brazoria|TX|77375|30.0923|-95.6239
Houston-Galveston-Brazoria|TX|77377|30.0284|-95.6290
Houston-Galveston-Brazoria|TX|77378|30.4248|-95.4802
Houston-Galveston-Brazoria|TX|77379|30.0303|-95.5203
Houston-Galveston-Brazoria|TX|77380|30.1581|-95.4653
Houston-Galveston-Brazoria|TX|77381|30.1682|-95.5063
Houston-Galveston-Brazoria|TX|77382|30.2088|-95.5351
Houston-Galveston-Brazoria|TX|77384|30.2043|-95.4635
Houston-Galveston-Brazoria|TX|77385|30.2149|-95.4359
Houston-Galveston-Brazoria|TX|77386|30.1304|-95.4388
Houston-Galveston-Brazoria|TX|77388|30.0700|-95.4899
Houston-Galveston-Brazoria|TX|77389|30.1261|-95.5254
Houston-Galveston-Brazoria|TX|77396|29.9367|-95.2680
Houston-Galveston-Brazoria|TX|77401|29.7126|-95.4615
Houston-Galveston-Brazoria|TX|77417|29.4994|-95.9174
Houston-Galveston-Brazoria|TX|77422|29.0459|-95.5683
Houston-Galveston-Brazoria|TX|77423|29.7327|-95.9480
Houston-Galveston-Brazoria|TX|77429|29.9548|-95.6675
Houston-Galveston-Brazoria|TX|77430|29.2959|-95.6878
Houston-Galveston-Brazoria|TX|77433|29.8869|-95.7023
Houston-Galveston-Brazoria|TX|77441|29.6701|-95.9364
Houston-Galveston-Brazoria|TX|77444|29.3468|-95.7806
Houston-Galveston-Brazoria|TX|77445|30.0948|-96.0798
Houston-Galveston-Brazoria|TX|77447|30.1074|-95.7868
Houston-Galveston-Brazoria|TX|77449|29.7960|-95.7280
Houston-Galveston-Brazoria|TX|77450|29.7137|-95.7478
Houston-Galveston-Brazoria|TX|77459|29.5722|-95.5711
Houston-Galveston-Brazoria|TX|77461|29.3976|-95.8400
Houston-Galveston-Brazoria|TX|77469|29.5815|-95.7649
Houston-Galveston-Brazoria|TX|77471|29.5561|-95.8065
Houston-Galveston-Brazoria|TX|77477|29.6440|-95.5877
Houston-Galveston-Brazoria|TX|77478|29.6236|-95.6027
Houston-Galveston-Brazoria|TX|77479|29.5860|-95.6265
Houston-Galveston-Brazoria|TX|77480|29.0440|-95.6966
Houston-Galveston-Brazoria|TX|77484|30.0582|-95.9284
Houston-Galveston-Brazoria|TX|77485|29.6329|-96.0625
Houston-Galveston-Brazoria|TX|77486|29.1440|-95.6419
Houston-Galveston-Brazoria|TX|77489|29.5991|-95.5184
Houston-Galveston-Brazoria|TX|77493|29.7868|-95.8250
Houston-Galveston-Brazoria|TX|77494|29.7385|-95.7815
Houston-Galveston-Brazoria|TX|77502|29.6827|-95.1825
Houston-Galveston-Brazoria|TX|77503|29.6966|-95.1621
Houston-Galveston-Brazoria|TX|77504|29.6581|-95.1874
Houston-Galveston-Brazoria|TX|77505|29.6508|-95.1414
Houston-Galveston-Brazoria|TX|77506|29.7002|-95.1831
Houston-Galveston-Brazoria|TX|77507|29.6150|-95.0526
Houston-Galveston-Brazoria|TX|77510|29.3700|-95.0842
Houston-Galveston-Brazoria|TX|77511|29.4024|-95.1681
Houston-Galveston-Brazoria|TX|77514|29.7173|-94.6781
Houston-Galveston-Brazoria|TX|77515|29.1670|-95.4316
Houston-Galveston-Brazoria|TX|77517|29.3848|-95.1208
Houston-Galveston-Brazoria|TX|77518|29.5076|-94.9881
Houston-Galveston-Brazoria|TX|77520|29.7379|-94.9556
Houston-Galveston-Brazoria|TX|77521|29.8022|-94.9807
Houston-Galveston-Brazoria|TX|77530|29.7948|-95.1481
Houston-Galveston-Brazoria|TX|77531|29.0222|-95.3956
Houston-Galveston-Brazoria|TX|77532|29.9142|-95.0672
Houston-Galveston-Brazoria|TX|77534|29.2289|-95.3463
Houston-Galveston-Brazoria|TX|77535|29.8824|-94.8278
Houston-Galveston-Brazoria|TX|77536|29.6965|-95.1207
Houston-Galveston-Brazoria|TX|77538|29.9439|-94.5810
Houston-Galveston-Brazoria|TX|77539|29.4636|-95.0491
Houston-Galveston-Brazoria|TX|77541|28.9774|-95.3694
Houston-Galveston-Brazoria|TX|77545|29.5231|-95.4759
Houston-Galveston-Brazoria|TX|77546|29.5299|-95.2268
Houston-Galveston-Brazoria|TX|77547|29.7376|-95.2366
Houston-Galveston-Brazoria|TX|77550|29.3023|-94.7904
Houston-Galveston-Brazoria|TX|77551|29.2859|-94.8232
Houston-Galveston-Brazoria|TX|77554|29.2530|-94.8693
Houston-Galveston-Brazoria|TX|77560|29.8583|-94.6340
Houston-Galveston-Brazoria|TX|77562|29.8160|-95.0585
Houston-Galveston-Brazoria|TX|77563|29.3427|-95.0048
Houston-Galveston-Brazoria|TX|77564|30.1931|-94.7243
Houston-Galveston-Brazoria|TX|77565|29.5346|-95.0209
Houston-Galveston-Brazoria|TX|77566|29.0370|-95.4515
Houston-Galveston-Brazoria|TX|77568|29.3721|-94.9686
Houston-Galveston-Brazoria|TX|77571|29.6642|-95.0234
Houston-Galveston-Brazoria|TX|77573|29.5017|-95.0558
Houston-Galveston-Brazoria|TX|77575|30.0658|-94.7968
Houston-Galveston-Brazoria|TX|77577|29.2961|-95.2766
Houston-Galveston-Brazoria|TX|77578|29.5328|-95.3776
Houston-Galveston-Brazoria|TX|77581|29.5641|-95.2855
Houston-Galveston-Brazoria|TX|77583|29.5024|-95.4378
Houston-Galveston-Brazoria|TX|77584|29.5724|-95.3970
Houston-Galveston-Brazoria|TX|77586|29.5540|-95.0209
Houston-Galveston-Brazoria|TX|77587|29.6618|-95.2177
Houston-Galveston-Brazoria|TX|77590|29.3918|-94.9028
Houston-Galveston-Brazoria|TX|77591|29.3856|-94.9829
Houston-Galveston-Brazoria|TX|77597|29.8476|-94.6705
Houston-Galveston-Brazoria|TX|77598|29.5401|-95.1245
Huntington|WV|41101|38.4772|-82.6442
Huntington|WV|41102|38.4580|-82.6626
Huntington|WV|41105|38.4799|-82.6461
Huntington|WV|41129|38.2454|-82.6102
Huntington|WV|41139|38.5185|-82.7260
Huntington|WV|41169|38.5301|-82.6940
Huntington|WV|41183|38.5492|-82.7291
Huntington|WV|45619|38.4273|-82.4607
Huntington|WV|45623|38.5907|-82.2864
Huntington|WV|45638|38.5336|-82.6809
Huntington|WV|45645|38.5635|-82.5862
Huntington|WV|45659|38.6430|-82.6794
Huntington|WV|45669|38.4385|-82.3854
Huntington|WV|45675|38.5265|-82.5670
Huntington|WV|45678|38.5968|-82.3606
Huntington|WV|45680|38.4201|-82.5821
Huntington|WV|45696|38.5563|-82.4786
Huntington|WV|25562|38.3265|-82.4731
Huntington|WV|25504|38.4082|-82.2957
Huntington|WV|25506|38.2472|-82.2898
Huntington|WV|25507|38.3954|-82.5578
Huntington|WV|25510|38.4191|-82.0613
Huntington|WV|25512|38.2737|-82.3168
Huntington|WV|25520|38.5766|-82.1635
Huntington|WV|25530|38.3994|-82.5807
Huntington|WV|25535|38.3212|-82.4476
Huntington|WV|25537|38.4840|-82.3047
Huntington|WV|25541|38.5364|-82.0958
Huntington|WV|25545|38.4244|-82.2191
Huntington|WV|25555|38.2477|-82.5564
Huntington|WV|25559|38.3371|-82.2392
Huntington|WV|25570|38.2232|-82.4407
Huntington|WV|25571|38.3061|-82.1838
Huntington|WV|25701|38.4175|-82.4392
Huntington|WV|25702|38.4258|-82.3830
Huntington|WV|25703|38.4206|-82.4232
Huntington|WV|25704|38.4115|-82.4749
Huntington|WV|25705|38.4117|-82.4029
Huntington|WV|25706|38.4238|-82.4381
Huntington|WV|25707|38.4238|-82.4381
Huntington|WV|25708|38.4238|-82.4381
Huntington|WV|25709|38.4238|-82.4381
Huntington|WV|25710|38.4238|-82.4381
Huntington|WV|25711|38.4238|-82.4381
Huntington|WV|25712|38.4238|-82.4381
Huntington|WV|25713|38.4238|-82.4381
Huntington|WV|25714|38.4238|-82.4381
Huntington|WV|25715|38.4238|-82.4381
Huntington|WV|25716|38.4238|-82.4381
Huntington|WV|25717|38.4238|-82.4381
Huntington|WV|25718|38.4238|-82.4381
Huntington|WV|25719|38.4238|-82.4381
Huntington|WV|25720|38.4238|-82.4381
Huntington|WV|25721|38.4238|-82.4381
Huntington|WV|25722|38.4238|-82.4381
Huntington|WV|25723|38.4238|-82.4381
Huntington|WV|25724|38.4238|-82.4381
Huntington|WV|25725|38.4238|-82.4381
Huntington|WV|25726|38.4238|-82.4381
Huntington|WV|25727|38.4238|-82.4381
Huntington|WV|25728|38.4238|-82.4381
Huntington|WV|25729|38.4238|-82.4381
Huntington|WV|25755|38.4222|-82.4300
Huntington|WV|25770|38.4202|-82.4455
Huntington|WV|25771|38.4202|-82.4455
Huntington|WV|25772|38.4169|-82.4739
Huntington|WV|25773|38.4169|-82.4739
Huntington|WV|25774|38.4169|-82.4739
Huntington|WV|25775|38.4169|-82.4739
Huntington|WV|25776|38.4169|-82.4739
Huntington|WV|25777|38.4169|-82.4739
Huntington|WV|25778|38.4169|-82.4739
Huntington|WV|25779|38.4169|-82.4739
Huntsville|AL|35019|34.2616|-86.6095
Huntsville|AL|35175|34.4649|-86.5725
Huntsville|AL|35087|34.2980|-86.5938
Huntsville|AL|35601|34.6072|-86.9817
Huntsville|AL|35603|34.5207|-87.1100
Huntsville|AL|35619|34.3084|-87.0978
Huntsville|AL|35621|34.2992|-86.6982
Huntsville|AL|35622|34.2993|-86.9338
Huntsville|AL|35640|34.4416|-86.9349
Huntsville|AL|35670|34.4699|-86.7964
Huntsville|AL|35673|34.5969|-87.0880
Huntsville|AL|35739|34.9877|-86.8450
Huntsville|AL|35741|34.6921|-86.5040
Huntsville|AL|35748|34.6752|-86.3471
Huntsville|AL|35749|34.7714|-86.8310
Huntsville|AL|35750|34.9181|-86.5677
Huntsville|AL|35754|34.5459|-86.6067
Huntsville|AL|35756|34.6080|-86.7442
Huntsville|AL|35757|34.7866|-86.7354
Huntsville|AL|35758|34.6922|-86.7303
Huntsville|AL|35759|34.8551|-86.5781
Huntsville|AL|35760|34.5026|-86.3805
Huntsville|AL|35761|34.8300|-86.4612
Huntsville|AL|35763|34.6415|-86.4833
Huntsville|AL|35773|34.8490|-86.8260
Huntsville|AL|35775|34.5228|-86.6764
Huntsville|AL|35801|34.7274|-86.5851
Huntsville|AL|35802|34.6735|-86.5791
Huntsville|AL|35803|34.6125|-86.5570
Huntsville|AL|35805|34.7179|-86.6014
Huntsville|AL|35806|34.7557|-86.6946
Huntsville|AL|35808|34.6959|-86.6404
Huntsville|AL|35810|34.7664|-86.5966
Huntsville|AL|35811|34.7579|-86.5829
Huntsville|AL|35816|34.7432|-86.6448
Huntsville|AL|35824|34.6626|-86.7180
Huntsville|AL|35898|34.6264|-86.6549
Idaho City|ID|83666|43.9416|-115.9485
Idaho Falls|ID|83401|43.4951|-111.9925
Idaho Falls|ID|83402|43.4932|-112.0387
Idaho Falls|ID|83404|43.4825|-112.0009
Idaho Falls|ID|83406|43.4799|-111.9750
Idaho Falls|ID|83427|43.5250|-111.9310
Idaho Falls|ID|83443|43.6198|-111.6931
Imperial Valley|CA|92233|33.1237|-115.5192
Imperial Valley|CA|92231|32.6712|-115.4909
Imperial Valley|CA|92249|32.7347|-115.5363
Imperial Valley|CA|92250|32.8149|-115.3779
Imperial Valley|CA|92251|32.8476|-115.5722
Imperial Valley|CA|92227|32.9776|-115.5396
Imperial Valley|CA|92243|32.7930|-115.5588
Inchelium|WA|99138|48.2689|-118.3703
Indiana County|PA|15920|40.4509|-79.0596
Indiana County|PA|15763|40.9025|-79.1301
Indiana County|PA|15765|40.5618|-79.0042
Indiana County|PA|15767|40.9924|-78.7879
Indiana County|PA|15771|40.8183|-78.9867
Indiana County|PA|15772|40.8920|-78.8791
Indiana County|PA|15777|40.7000|-78.9598
Indiana County|PA|15780|40.9217|-79.0486
Indiana County|PA|15701|40.6210|-79.1536
Indiana County|PA|15705|40.6153|-79.1599
Indiana County|PA|15713|40.5645|-79.2611
Indiana County|PA|15714|40.6221|-78.8842
Indiana County|PA|15716|40.7945|-79.1682
Indiana County|PA|15717|40.4323|-79.2624
Indiana County|PA|15720|40.5365|-79.0650
Indiana County|PA|15724|40.7336|-78.7985
Indiana County|PA|15725|40.5056|-79.3142
Indiana County|PA|15728|40.6675|-79.0110
Indiana County|PA|15729|40.7020|-78.9012
Indiana County|PA|15732|40.7291|-79.2724
Indiana County|PA|15739|40.6764|-79.1604
Indiana County|PA|15742|40.8407|-78.8513
Indiana County|PA|15744|40.9165|-79.0860
Indiana County|PA|15747|40.7453|-79.1050
Indiana County|PA|15748|40.5402|-79.1590
Indiana County|PA|15758|40.8639|-79.0208
Indiana County|PA|15759|40.7744|-79.0500
Indiana County|PA|15961|40.4744|-78.9103
Indiana County|PA|15944|40.3772|-79.0771
Indiana County|PA|15949|40.4011|-79.1336
Indiana County|PA|15954|40.4134|-79.0206
Indiana County|PA|15957|40.5276|-78.8889
Indiana County|PA|16256|40.9129|-79.0799
Indianapolis|IN|46032|39.9761|-86.1294
Indianapolis|IN|46033|40.0005|-86.1177
Indianapolis|IN|46034|40.1278|-86.0158
Indianapolis|IN|46038|39.9566|-86.0185
Indianapolis|IN|46040|39.9511|-85.8417
Indianapolis|IN|46051|40.0689|-85.8478
Indianapolis|IN|46055|39.9343|-85.9206
Indianapolis|IN|46060|40.0418|-86.0109
Indianapolis|IN|46064|40.0000|-85.7471
Indianapolis|IN|46074|40.0367|-86.1263
Indianapolis|IN|46075|39.9546|-86.3506
Indianapolis|IN|46077|39.9528|-86.2380
Indianapolis|IN|46106|39.5586|-86.1632
Indianapolis|IN|46107|39.7200|-86.0896
Indianapolis|IN|46110|39.5648|-85.9157
Indianapolis|IN|46112|39.8491|-86.3852
Indianapolis|IN|46113|39.6556|-86.3113
Indianapolis|IN|46123|39.7721|-86.3517
Indianapolis|IN|46126|39.5859|-85.8618
Indianapolis|IN|46130|39.7036|-85.8164
